n_estimators,learning_rate,max_depth,subsample,colsample_bytree,gamma,min_child_weight,mean_loss,mean_mae,mean_mape,execution_time
100,0.05,4,0.7,0.7,0.1,5,326.61904486203593,14.203972173361834,0.1624517590079299,17.14071774482727
100,0.05,4,0.7,0.7,0.3,1,318.06346575002397,14.092215180950728,0.16300472547392278,14.49092149734497
100,0.05,4,0.7,0.7,0.3,3,318.06346575002397,14.092215180950728,0.16300472547392278,14.504556655883789
100,0.05,4,0.7,0.7,0.3,5,321.34620277138174,14.151017718956897,0.16345717734861093,14.405549764633179
100,0.05,4,0.7,0.8,0.0,1,309.0015069709058,13.92365268961826,0.15974410999454142,17.84491229057312
100,0.05,4,0.7,0.8,0.0,3,311.35776077143237,13.982267964170749,0.16007781947259792,17.89913535118103
100,0.05,4,0.7,0.8,0.0,5,306.51949148736713,13.890674992447467,0.15925591876743497,17.560593128204346
100,0.05,4,0.7,0.8,0.1,1,312.81725498997054,13.994568686440772,0.16073444031631173,17.191562175750732
100,0.05,4,0.7,0.8,0.1,3,313.7339144385802,14.022035216313725,0.16093262956075555,17.121371030807495
100,0.05,4,0.7,0.8,0.1,5,312.537630002896,13.9696432015599,0.15986009096440515,16.889840126037598
100,0.05,4,0.7,0.8,0.3,1,306.02609977177474,13.84393901335526,0.15982778975425288,14.273195028305054
100,0.05,4,0.7,0.8,0.3,3,306.02609977177474,13.84393901335526,0.15982778975425288,14.249662637710571
100,0.05,4,0.7,0.8,0.3,5,310.3019055524713,13.904160088055852,0.16026779672301555,14.192897081375122
100,0.05,4,0.7,1.0,0.0,1,295.49402851806184,13.685799525344928,0.15833345064153345,20.002070426940918
100,0.05,4,0.7,1.0,0.0,3,294.1672062705952,13.665657295118196,0.1580198972785693,19.831359148025513
100,0.05,4,0.7,1.0,0.0,5,299.93693736913104,13.760324821265936,0.15852269374747388,19.767329216003418
100,0.05,4,0.7,1.0,0.1,1,298.0382729634472,13.709858554048779,0.15835013891803817,19.278881549835205
100,0.05,4,0.7,1.0,0.1,3,295.9107696390864,13.645321684366756,0.1576438918849269,19.222113132476807
100,0.05,4,0.7,1.0,0.1,5,298.1124522128301,13.738708684528635,0.15889959846451707,19.166632413864136
100,0.05,4,0.7,1.0,0.3,1,299.29596075668826,13.776293392050338,0.16046345700762826,15.986809968948364
100,0.05,4,0.7,1.0,0.3,3,300.15073745239556,13.791324578934436,0.1606003215664764,15.96550703048706
100,0.05,4,0.7,1.0,0.3,5,300.0739177970481,13.78974418614834,0.1605876172212963,15.752632141113281
100,0.05,4,0.8,0.7,0.0,1,313.08850841904473,13.961741571239628,0.15897783606051122,17.95811653137207
100,0.05,4,0.8,0.7,0.0,3,318.99104522841316,14.116143373860586,0.16058485771322567,17.88528609275818
100,0.05,4,0.8,0.7,0.0,5,317.2925591285262,14.089656650636279,0.16073586731302913,17.69007182121277
100,0.05,4,0.8,0.7,0.1,1,312.0089518636093,13.95007352802149,0.15910333098146134,17.25727391242981
100,0.05,4,0.8,0.7,0.1,3,309.75694442276045,13.913168158091889,0.1589816480681338,17.332258939743042
100,0.05,4,0.8,0.7,0.1,5,311.7419824322204,13.93574875866701,0.1592533445954802,16.637579679489136
100,0.05,4,0.8,0.7,0.3,1,307.7263676871349,13.803665931420722,0.15861615871408558,14.13370656967163
100,0.05,4,0.8,0.7,0.3,3,307.7263676871349,13.803665931420722,0.15861615871408558,14.197114944458008
100,0.05,4,0.8,0.7,0.3,5,309.13025642538537,13.825756775374495,0.15881073901874765,14.212738513946533
100,0.05,4,0.8,0.8,0.0,1,306.07611604352553,13.845657532638059,0.15919570161683488,17.697628021240234
100,0.05,4,0.8,0.8,0.0,3,307.41108289720535,13.87020984258991,0.15948267351077877,17.549877882003784
100,0.05,4,0.8,0.8,0.0,5,310.9204681609539,13.937236887438598,0.1594805535418625,17.84900999069214
100,0.05,4,0.8,0.8,0.1,1,310.8183338043307,13.990657991245245,0.16126286427371925,17.308408498764038
100,0.05,4,0.8,0.8,0.1,3,311.6443251467654,13.990361189057085,0.16144568667067843,17.190083503723145
100,0.05,4,0.8,0.8,0.1,5,312.40318340291054,14.003732505823404,0.16159859655497197,17.306841135025024
100,0.05,4,0.8,0.8,0.3,1,296.9741815742266,13.675751531061799,0.15903308294045454,14.759582996368408
100,0.05,4,0.8,0.8,0.3,3,296.9741815742266,13.675751531061799,0.15903308294045454,14.605841636657715
100,0.05,4,0.8,0.8,0.3,5,297.88932186895954,13.69427479530456,0.15918366371728104,14.504968643188477
100,0.05,4,0.8,1.0,0.0,1,302.945549048371,13.856526411129964,0.15997075933102683,19.96022629737854
100,0.05,4,0.8,1.0,0.0,3,302.08815066097,13.802944535752589,0.15970655773423284,19.86080765724182
100,0.05,4,0.8,1.0,0.0,5,296.32370389950313,13.714404582253843,0.1589440798676879,19.60017728805542
100,0.05,4,0.8,1.0,0.1,1,301.12150774907263,13.770276244528944,0.15831078291694872,19.10893940925598
100,0.05,4,0.8,1.0,0.1,3,295.31602768916065,13.654851241727616,0.15731490505479825,18.975751638412476
100,0.05,4,0.8,1.0,0.1,5,300.78852236105496,13.808561446086223,0.1591101565040238,18.967564344406128
100,0.05,4,0.8,1.0,0.3,1,293.28569282569384,13.621068375449614,0.1576644349074976,16.43670415878296
100,0.05,4,0.8,1.0,0.3,3,293.444966348706,13.62574445693363,0.1576989044488603,16.409218788146973
100,0.05,4,0.8,1.0,0.3,5,297.524244482157,13.7000816628954,0.15835202616322427,16.19836711883545
100,0.05,4,1.0,0.7,0.0,1,317.7678036937516,14.046665567608715,0.16037709808438516,17.910557985305786
100,0.05,4,1.0,0.7,0.0,3,321.46143448374823,14.111868406340195,0.16071651537925152,18.043936729431152
100,0.05,4,1.0,0.7,0.0,5,324.2145636791263,14.160132344963099,0.16084330383160184,18.029853105545044
100,0.05,4,1.0,0.7,0.1,1,317.5589843834853,14.083592419838588,0.1614159460139029,17.6597900390625
100,0.05,4,1.0,0.7,0.1,3,321.82482847251396,14.180555397915212,0.16233506544307055,17.587549924850464
100,0.05,4,1.0,0.7,0.1,5,320.6979154913853,14.183472337112395,0.16242720017981468,17.51300883293152
100,0.05,4,1.0,0.7,0.3,1,311.9859994260569,13.932882469386557,0.16022698141662461,14.835679292678833
100,0.05,4,1.0,0.7,0.3,3,311.9859994260569,13.932882469386557,0.16022698141662461,14.767628908157349
100,0.05,4,1.0,0.7,0.3,5,311.45248366889257,13.936508802990833,0.1603054104130117,14.787171125411987
100,0.05,4,1.0,0.8,0.0,1,317.42133344208344,14.041295099372531,0.1612832998614741,18.144027948379517
100,0.05,4,1.0,0.8,0.0,3,307.8509135123052,13.828563241030153,0.15896527226227022,17.984591245651245
100,0.05,4,1.0,0.8,0.0,5,316.03406756970037,13.98897869576843,0.1601960321024224,17.85484218597412
100,0.05,4,1.0,0.8,0.1,1,315.5044474747859,13.946492671752287,0.1589772300501895,17.28937077522278
100,0.05,4,1.0,0.8,0.1,3,313.8182277174408,13.945202221688303,0.15885257988821141,17.149276733398438
100,0.05,4,1.0,0.8,0.1,5,318.1794930321282,14.013554558939965,0.15974780022813198,17.028091430664062
100,0.05,4,1.0,0.8,0.3,1,308.90634259909416,13.799926603865563,0.1586131396179435,14.570347785949707
100,0.05,4,1.0,0.8,0.3,3,309.2756241909675,13.79774654252523,0.15862778816133444,14.592653274536133
100,0.05,4,1.0,0.8,0.3,5,305.8343666850348,13.735567878185476,0.1580987848096492,14.618149518966675
100,0.05,4,1.0,1.0,0.0,1,299.257220740819,13.696581417512913,0.15749176350451816,20.0550594329834
100,0.05,4,1.0,1.0,0.0,3,300.6973384928857,13.710756157477071,0.15724143844087385,19.844688415527344
100,0.05,4,1.0,1.0,0.0,5,302.43245914754294,13.751635544303806,0.1584083343357033,19.86437678337097
100,0.05,4,1.0,1.0,0.1,1,298.6604370409484,13.687231156279378,0.1575552191308393,19.113499641418457
100,0.05,4,1.0,1.0,0.1,3,297.04547180952625,13.61684748452598,0.1566820396301979,18.570120334625244
100,0.05,4,1.0,1.0,0.1,5,301.9271107252167,13.802168784849531,0.15861501829874786,19.03392505645752
100,0.05,4,1.0,1.0,0.3,1,303.17879033683266,13.811217890160812,0.15988464415465287,16.142488479614258
100,0.05,4,1.0,1.0,0.3,3,303.17879033683266,13.811217890160812,0.15988464415465287,16.098387718200684
100,0.05,4,1.0,1.0,0.3,5,298.4882302919005,13.715953426703205,0.15907614961203925,15.951325416564941
100,0.05,6,0.7,0.7,0.0,1,336.1612962695235,14.5727337952764,0.1682478944804715,42.60863137245178
100,0.05,6,0.7,0.7,0.0,3,344.8910623557695,14.769190157459684,0.1689733072388711,41.52636122703552
100,0.05,6,0.7,0.7,0.0,5,329.9008156206744,14.407837630981016,0.1654736687289557,40.308685302734375
100,0.05,6,0.7,0.7,0.1,1,333.06511374300186,14.472388005616725,0.16650447560655002,27.70870280265808
100,0.05,6,0.7,0.7,0.1,3,332.9022423838379,14.384197779341068,0.1647015758676244,27.393876552581787
100,0.05,6,0.7,0.7,0.1,5,333.13989541806677,14.468942664303079,0.16628709978646516,26.870096445083618
100,0.05,6,0.7,0.7,0.3,1,318.38258576547486,14.18708644999441,0.1633087459015239,19.34036612510681
100,0.05,6,0.7,0.7,0.3,3,317.36958478571034,14.175959293866828,0.16319094654045363,19.095880270004272
100,0.05,6,0.7,0.7,0.3,5,320.0943017378589,14.237777819556957,0.16401000415378428,19.00115203857422
100,0.05,6,0.7,0.8,0.0,1,350.3532473031876,14.766172389319637,0.1701870938101701,43.97000288963318
100,0.05,6,0.7,0.8,0.0,3,341.6026022735145,14.641795275838852,0.16805802294497613,42.41522550582886
100,0.05,6,0.7,0.8,0.0,5,341.66215415207296,14.66829911432303,0.16832945308974667,41.309325218200684
100,0.05,6,0.7,0.8,0.1,1,331.0700037651863,14.429142659704226,0.16571082376157265,28.099005699157715
100,0.05,6,0.7,0.8,0.1,3,328.1437404235685,14.414429914884195,0.16649713369867786,27.7781720161438
100,0.05,6,0.7,0.8,0.1,5,338.58282002346596,14.629204966171422,0.1681813487495203,27.45581078529358
100,0.05,6,0.7,0.8,0.3,1,318.9360878291255,14.281496613792786,0.16468953230329608,19.342971801757812
100,0.05,6,0.7,0.8,0.3,3,319.217250069711,14.28411745299844,0.16472708404563913,19.115833282470703
100,0.05,6,0.7,0.8,0.3,5,321.00541734924013,14.319358632699082,0.165383131911952,19.180962085723877
100,0.05,6,0.7,1.0,0.0,1,327.7275026301935,14.404230323953954,0.16750287210123732,48.47960877418518
100,0.05,6,0.7,1.0,0.0,3,334.2913016418113,14.449597812589225,0.16762630129160688,46.48986101150513
100,0.05,6,0.7,1.0,0.0,5,333.6405697817273,14.49773114407489,0.16887660651037711,45.110371351242065
100,0.05,6,0.7,1.0,0.1,1,326.49356947921507,14.39031250863847,0.16677030986963498,30.915550231933594
100,0.05,6,0.7,1.0,0.1,3,331.44446077077146,14.545241580667623,0.16963501818857668,30.664453983306885
100,0.05,6,0.7,1.0,0.1,5,332.1637811459772,14.58829917851452,0.17049620074997945,30.211905241012573
100,0.05,6,0.7,1.0,0.3,1,304.839205033973,14.031374863872955,0.16281196432262518,20.985557317733765
100,0.05,6,0.7,1.0,0.3,3,304.8449158779352,14.03153657019051,0.1628131183913895,20.998209953308105
100,0.05,6,0.7,1.0,0.3,5,303.394632013792,13.963855494159532,0.16209578294769006,21.18821358680725
100,0.05,6,0.8,0.7,0.0,1,338.8733919380657,14.612167595207765,0.16759056873751807,43.04640007019043
100,0.05,6,0.8,0.7,0.0,3,341.81489752844607,14.619434050350966,0.1670415007282161,41.58284139633179
100,0.05,6,0.8,0.7,0.0,5,352.88167640961774,14.957304713642948,0.17125986103989277,40.586164712905884
100,0.05,6,0.8,0.7,0.1,1,351.89925339224084,14.838951478500595,0.16930812469214934,27.978909969329834
100,0.05,6,0.8,0.7,0.1,3,346.0264379963709,14.801709973459872,0.16956244419871858,27.68770170211792
100,0.05,6,0.8,0.7,0.1,5,347.11853467083046,14.808871399882527,0.16942351444771053,27.485939264297485
100,0.05,6,0.8,0.7,0.3,1,333.84876751212505,14.50746630403097,0.16696432460515262,19.66824698448181
100,0.05,6,0.8,0.7,0.3,3,333.86204295584633,14.507832911176799,0.16696700397690156,19.580080032348633
100,0.05,6,0.8,0.7,0.3,5,332.0920814249198,14.503257782246154,0.1667945406084387,19.570896863937378
100,0.05,6,0.8,0.8,0.0,1,359.1185851289837,15.046113279479597,0.17128995556682614,44.25654649734497
100,0.05,6,0.8,0.8,0.0,3,341.9734093512142,14.726714787784177,0.16778800737546526,42.82570838928223
100,0.05,6,0.8,0.8,0.0,5,340.076887709443,14.676296368300987,0.16818235785464317,41.83030319213867
100,0.05,6,0.8,0.8,0.1,1,353.384436835181,14.964911778573267,0.17165562538348628,28.609861612319946
100,0.05,6,0.8,0.8,0.1,3,358.6424756114488,15.135758450199656,0.17289652115445453,28.286683559417725
100,0.05,6,0.8,0.8,0.1,5,346.98438959063344,14.923819047287962,0.1720155457798721,28.074337482452393
100,0.05,6,0.8,0.8,0.3,1,330.5102909885697,14.595306778417205,0.16869961332428451,19.8568434715271
100,0.05,6,0.8,0.8,0.3,3,329.40946154858614,14.578778302482396,0.16855460475846132,19.49335241317749
100,0.05,6,0.8,0.8,0.3,5,327.8167286710303,14.546080341750828,0.168215464598844,19.327731132507324
100,0.05,6,0.8,1.0,0.0,1,328.31719130042745,14.326816988157884,0.16621512807438588,48.6022629737854
100,0.05,6,0.8,1.0,0.0,3,341.4818863704841,14.64130178916707,0.16974261041642869,46.55793809890747
100,0.05,6,0.8,1.0,0.0,5,338.23322584601755,14.606510768367025,0.16959117517579042,45.037052631378174
100,0.05,6,0.8,1.0,0.1,1,319.8475667798189,14.319017906682332,0.16756505766559426,31.65586018562317
100,0.05,6,0.8,1.0,0.1,3,329.29412125649117,14.516057266350966,0.16865893299383192,31.44772696495056
100,0.05,6,0.8,1.0,0.1,5,326.1940167247778,14.425174870099422,0.1686774552809131,30.956517934799194
100,0.05,6,0.8,1.0,0.3,1,309.4749329829938,14.096293867341405,0.16459825386453195,21.845987796783447
100,0.05,6,0.8,1.0,0.3,3,309.30360657003405,14.095977294501843,0.16459028152649482,21.443162441253662
100,0.05,6,0.8,1.0,0.3,5,309.28918223351684,14.061690421721895,0.16429743655724124,21.304044246673584
100,0.05,6,1.0,0.7,0.0,1,353.87312189058525,14.805897065685429,0.16914814550407195,43.156774044036865
100,0.05,6,1.0,0.7,0.0,3,365.4481016205556,15.146197067684927,0.17303808989132125,41.91198921203613
100,0.05,6,1.0,0.7,0.0,5,356.5073306258183,14.927413413392397,0.17090785849877999,41.2682158946991
100,0.05,6,1.0,0.7,0.1,1,370.1032609551073,15.238785943879025,0.17434255173640104,28.502660274505615
100,0.05,6,1.0,0.7,0.1,3,354.6538074713858,15.009834822566855,0.1725583071235941,27.822195291519165
100,0.05,6,1.0,0.7,0.1,5,367.58748150165104,15.196382315804634,0.17474715625974185,27.804001569747925
100,0.05,6,1.0,0.7,0.3,1,340.0301837718138,14.658406678325294,0.16843839430760957,20.472622394561768
100,0.05,6,1.0,0.7,0.3,3,340.7372565814579,14.666814899223315,0.16851177725656225,20.37499499320984
100,0.05,6,1.0,0.7,0.3,5,343.0200236305433,14.725207290669086,0.1689790267018787,20.30929684638977
100,0.05,6,1.0,0.8,0.0,1,350.05772971440456,14.884514463995654,0.1712419354941369,44.234663248062134
100,0.05,6,1.0,0.8,0.0,3,361.9346075516037,15.145911351293677,0.17457646351297335,42.74862790107727
100,0.05,6,1.0,0.8,0.0,5,344.298974425903,14.76525984455877,0.17065228152092765,42.08482074737549
100,0.05,6,1.0,0.8,0.1,1,347.42644648167413,14.8304798317216,0.17090384909147013,29.040802717208862
100,0.05,6,1.0,0.8,0.1,3,341.1208816023559,14.7238089865744,0.1704094779712341,28.75463604927063
100,0.05,6,1.0,0.8,0.1,5,355.3052047708876,15.094689921560953,0.17436519563104214,28.57219624519348
100,0.05,6,1.0,0.8,0.3,1,323.6328296729341,14.413742305633315,0.16674961029851476,20.70752739906311
100,0.05,6,1.0,0.8,0.3,3,326.1610720112791,14.458977126259313,0.1671549451536543,20.32359480857849
100,0.05,6,1.0,0.8,0.3,5,327.7051492936672,14.433613564224935,0.1669705932883972,20.21709656715393
100,0.05,6,1.0,1.0,0.0,1,348.73321028363756,14.847588537584638,0.17252132552820124,48.05107140541077
100,0.05,6,1.0,1.0,0.0,3,341.6235776332303,14.728439279256753,0.1725678743238382,47.25677180290222
100,0.05,6,1.0,1.0,0.0,5,346.73364879247333,14.85344459877078,0.1721095124066907,46.03426957130432
100,0.05,6,1.0,1.0,0.1,1,345.89159170232097,14.784218210054913,0.1726011059090611,31.843860387802124
100,0.05,6,1.0,1.0,0.1,3,337.6397425970919,14.624917738304255,0.17059449052634676,31.414910554885864
100,0.05,6,1.0,1.0,0.1,5,337.3087729467403,14.593195982274182,0.16975607537299167,30.948206186294556
100,0.05,6,1.0,1.0,0.3,1,314.7138148042277,14.096257001449143,0.16339495993572523,22.716471433639526
100,0.05,6,1.0,1.0,0.3,3,313.7959587789819,14.07658536668837,0.1632239346615426,22.60479164123535
100,0.05,6,1.0,1.0,0.3,5,310.70406926757244,14.043106406653145,0.1630082404401391,22.476310968399048
100,0.05,8,0.7,0.7,0.0,1,363.2127596590121,15.132390264331748,0.1720927506847743,108.77171516418457
100,0.05,8,0.7,0.7,0.0,3,342.77368949279867,14.750831556837383,0.16839141615263228,99.340012550354
100,0.05,8,0.7,0.7,0.0,5,353.302874557696,15.060067761368057,0.17183108863317118,93.25470328330994
100,0.05,8,0.7,0.7,0.1,1,367.62236784656056,15.26151211482994,0.1744884948241437,35.38958978652954
100,0.05,8,0.7,0.7,0.1,3,357.9570409148026,15.059143588350722,0.17248610768031925,35.11411380767822
100,0.05,8,0.7,0.7,0.1,5,363.0059264207081,15.139299222119826,0.17405488075131476,34.524471044540405
100,0.05,8,0.7,0.7,0.3,1,325.8189902018076,14.430263032874075,0.1657330073356693,22.348986864089966
100,0.05,8,0.7,0.7,0.3,3,325.94435840085765,14.433124052355387,0.16575418945766668,22.235166311264038
100,0.05,8,0.7,0.7,0.3,5,329.7716837203179,14.507369090099239,0.1663160972940885,22.174435138702393
100,0.05,8,0.7,0.8,0.0,1,353.72793092308973,14.916748813090596,0.17061784974320438,113.13291382789612
100,0.05,8,0.7,0.8,0.0,3,343.156254040558,14.770998691300528,0.1697979288940645,102.95411920547485
100,0.05,8,0.7,0.8,0.0,5,351.555235771314,14.885907843964887,0.1717875342357391,96.91608691215515
100,0.05,8,0.7,0.8,0.1,1,350.6418610669942,14.917076514681362,0.17113678269340898,36.54007887840271
100,0.05,8,0.7,0.8,0.1,3,351.97993845970893,14.929867809594885,0.17132309186747863,35.70744562149048
100,0.05,8,0.7,0.8,0.1,5,352.7606666989326,14.97262583836227,0.1716210344979489,35.08936285972595
100,0.05,8,0.7,0.8,0.3,1,321.80500920534865,14.323553423167777,0.1646677262376034,22.410227060317993
100,0.05,8,0.7,0.8,0.3,3,320.8154582113867,14.306709565836067,0.1645244098463896,22.24388813972473
100,0.05,8,0.7,0.8,0.3,5,324.3290798204283,14.376295211038567,0.16530699483414335,21.995664596557617
100,0.05,8,0.7,1.0,0.0,1,336.4487998024103,14.687212982919378,0.17096996767054032,124.45160341262817
100,0.05,8,0.7,1.0,0.0,3,325.40128950964487,14.435921064590742,0.16826391051094455,111.75052499771118
100,0.05,8,0.7,1.0,0.0,5,341.60506454092047,14.835353029262443,0.17318272358611864,104.04866647720337
100,0.05,8,0.7,1.0,0.1,1,325.27516684443754,14.554591658031057,0.16996644120226168,40.248300313949585
100,0.05,8,0.7,1.0,0.1,3,322.5694519918631,14.499747337989586,0.16972745308603093,39.082533836364746
100,0.05,8,0.7,1.0,0.1,5,328.03250863219154,14.542437922126698,0.170829179749035,38.826921701431274
100,0.05,8,0.7,1.0,0.3,1,297.9966104062947,13.946870516451066,0.1627696447657547,24.340267181396484
100,0.05,8,0.7,1.0,0.3,3,298.0117413913151,13.94726135776174,0.16277248249789794,24.122568130493164
100,0.05,8,0.7,1.0,0.3,5,309.4243834835713,14.173895888424447,0.1651762780000695,24.188616275787354
100,0.05,8,0.8,0.7,0.0,1,359.1146699323158,15.150098842363416,0.17327831191567972,111.39988112449646
100,0.05,8,0.8,0.7,0.0,3,351.125586651424,14.963575836138354,0.17196178490669917,101.97448301315308
100,0.05,8,0.8,0.7,0.0,5,350.54902030875655,14.894095699573558,0.16999290576039183,95.64521861076355
100,0.05,8,0.8,0.7,0.1,1,356.66086433086514,15.080009268209547,0.17200736042403542,36.875977993011475
100,0.05,8,0.8,0.7,0.1,3,358.1625305582822,15.14375230371228,0.1738546142846338,36.09748935699463
100,0.05,8,0.8,0.7,0.1,5,356.93790929215277,15.093020688901587,0.17341006831807113,35.909226179122925
100,0.05,8,0.8,0.7,0.3,1,337.98105671697795,14.72949906236013,0.1686419104916072,23.434807062149048
100,0.05,8,0.8,0.7,0.3,3,336.610906156483,14.691796871854038,0.16827776616328885,23.036865711212158
100,0.05,8,0.8,0.7,0.3,5,337.9321186320081,14.741095115794556,0.16891758045555777,23.110071897506714
100,0.05,8,0.8,0.8,0.0,1,346.46376432401536,14.876587148362043,0.16994715638661634,115.62606620788574
100,0.05,8,0.8,0.8,0.0,3,346.7328127921447,14.937112404237306,0.17172563174433064,105.58875393867493
100,0.05,8,0.8,0.8,0.0,5,353.46382077380713,15.047972220533238,0.1723357594385077,99.33039546012878
100,0.05,8,0.8,0.8,0.1,1,357.1969682362867,15.179630006221618,0.1746759144109589,37.849940061569214
100,0.05,8,0.8,0.8,0.1,3,353.54745847857794,15.080428701011403,0.1731136496220732,36.89608430862427
100,0.05,8,0.8,0.8,0.1,5,340.9534127031078,14.824198679565665,0.17087117197336404,36.6932053565979
100,0.05,8,0.8,0.8,0.3,1,315.8132928048758,14.288595931134342,0.1645736076357372,23.49880838394165
